unix_ts,real_ts,HR,Ax,Ay,Az
1472689130,2016/09/01-09:18:50,107,-8.654839515686035,-1.7443678379058838,2.9838497638702393
1472689131,2016/09/01-09:18:51,108,-7.465606689453125,-1.0767701864242554,3.2757742404937744
1472689132,2016/09/01-09:18:52,108,-6.8410797119140625,-1.0815558433532715,3.390629768371582
1472689133,2016/09/01-09:18:53,108,-6.092126369476318,-3.2997026443481445,1.9764715433120728
1472689134,2016/09/01-09:18:54,110,-6.2500529289245605,-2.383251428604126,-1.7611174583435059
1472689135,2016/09/01-09:18:55,109,-8.176274299621582,-0.34217363595962524,-0.3924228847026825
1472689136,2016/09/01-09:18:56,110,-12.306286811828613,0.9643075466156006,-2.974278450012207
1472689137,2016/09/01-09:18:57,111,-11.461621284484863,-1.3998013734817505,0.0263210479170084
1472689138,2016/09/01-09:18:58,111,-9.990034103393555,-4.094119548797607,3.862015962600708
1472689139,2016/09/01-09:18:59,113,-9.7938232421875,-3.0795629024505615,2.414358139038086
1472689140,2016/09/01-09:19:00,115,-8.748159408569336,-3.187239646911621,0.861416220664978
1472689141,2016/09/01-09:19:01,117,-9.614361763000488,-2.3545374870300293,2.8139593601226807
1472689142,2016/09/01-09:19:02,117,-7.982456684112549,-2.3234307765960693,1.8999011516571045
1472689143,2016/09/01-09:19:03,117,-9.968499183654785,-2.665604591369629,2.031506299972534
1472689144,2016/09/01-09:19:04,114,-9.741181373596191,-2.313859462738037,1.368694543838501
1472689146,2016/09/01-09:19:06,113,-11.643473625183105,-3.682554006576538,1.0193424224853516
1472689147,2016/09/01-09:19:07,113,-14.469398498535156,-2.833101987838745,3.38105845451355
1472689148,2016/09/01-09:19:08,113,-12.990633964538574,-2.579463005065918,4.292723655700684
1472689149,2016/09/01-09:19:09,113,-10.549955368041992,-1.8616160154342651,3.6873397827148438
1472689150,2016/09/01-09:19:10,112,-6.6831536293029785,-1.672582983970642,3.744767427444458
1472689151,2016/09/01-09:19:11,112,-6.223731517791748,0.5982056856155396,4.419543266296387
1472689152,2016/09/01-09:19:12,112,-10.631311416625977,-2.0578274726867676,4.694717884063721
1472689153,2016/09/01-09:19:13,112,-7.405786037445068,-0.8709874749183655,1.2681961059570312
1472689154,2016/09/01-09:19:14,111,-6.1399827003479,-0.5814558863639832,2.9766712188720703
1472689155,2016/09/01-09:19:15,110,-6.625725746154785,-3.814159393310547,2.7565319538116455
1472689156,2016/09/01-09:19:16,109,-8.48734188079834,-4.692325115203857,3.1274189949035645
1472689157,2016/09/01-09:19:17,109,-9.157332420349121,-4.161118507385254,3.8739798069000244
1472689158,2016/09/01-09:19:18,110,-8.475377082824707,-4.1659040451049805,3.579662799835205
1472689159,2016/09/01-09:19:19,109,-7.77188777923584,-3.280559778213501,2.282752752304077
1472689160,2016/09/01-09:19:20,109,-6.558726787567139,-4.273581027984619,1.2969098091125488
1472689161,2016/09/01-09:19:21,110,-6.606583118438721,-2.0961124897003174,2.5531415939331055
1472689162,2016/09/01-09:19:22,110,-7.097111701965332,-4.321437358856201,1.4668002128601074
1472689163,2016/09/01-09:19:23,111,-7.381857395172119,-3.8428730964660645,2.8809585571289062
1472689164,2016/09/01-09:19:24,109,-7.525426864624023,-3.321237564086914,2.612962245941162
1472689165,2016/09/01-09:19:25,109,-8.798408508300781,-3.5772697925567627,3.218346357345581
1472689166,2016/09/01-09:19:26,107,-10.231709480285645,-3.335594892501831,3.38105845451355
1472689167,2016/09/01-09:19:27,106,-12.610175132751465,-4.106083393096924,3.90987229347229
1472689168,2016/09/01-09:19:28,105,-9.449256896972656,-6.204589366912842,1.1270195245742798
1472689169,2016/09/01-09:19:29,105,-10.939985275268555,-4.232903003692627,2.9288151264190674
1472689170,2016/09/01-09:19:30,105,-13.579268455505371,-4.754538536071777,3.0029923915863037
1472689171,2016/09/01-09:19:31,105,-12.813565254211426,-3.5437703132629395,5.199604034423828
1472689172,2016/09/01-09:19:32,106,-14.914463996887207,-3.294916868209839,2.445464611053467
1472689173,2016/09/01-09:19:33,105,-9.08554744720459,-3.091526985168457,1.0169496536254883
1472689174,2016/09/01-09:19:34,105,-7.121039390563965,-1.6917256116867065,1.8161523342132568
1472689175,2016/09/01-09:19:35,106,-6.972684860229492,-1.3710873126983643,2.0171494483947754
1472689176,2016/09/01-09:19:36,106,-6.786045074462891,-0.430708110332489,2.00518536567688
1472689177,2016/09/01-09:19:37,106,-7.915457248687744,-0.0406779870390892,2.280359983444214
1472689178,2016/09/01-09:19:38,106,-8.413164138793945,-1.0289137363433838,1.5529417991638184
1472689179,2016/09/01-09:19:39,104,-9.590433120727539,-0.6484549045562744,0.763310432434082
1472689180,2016/09/01-09:19:40,105,-10.593026161193848,-1.9238293170928955,0.41156551241874695
1472689181,2016/09/01-09:19:41,107,-10.334601402282715,-0.8662018179893494,0.18424734473228455
1472689182,2016/09/01-09:19:42,107,-9.714859962463379,-1.8472589254379272,-0.07657032459974289
1472689183,2016/09/01-09:19:43,107,-11.990432739257812,-2.062613010406494,-0.5575276613235474
1472689184,2016/09/01-09:19:44,108,-8.178668022155762,-1.4668002128601074,0.6675975918769836
1472689185,2016/09/01-09:19:45,109,-10.138389587402344,-1.9645073413848877,0.06699903309345245
1472689186,2016/09/01-09:19:46,109,-11.839686393737793,-3.5581274032592773,3.1417763233184814
1472689187,2016/09/01-09:19:47,109,-5.946164608001709,0.14356936514377594,2.770888566970825
1472689188,2016/09/01-09:19:48,110,-5.465207099914551,-2.6057839393615723,2.045863389968872
1472689189,2016/09/01-09:19:49,110,-5.0225348472595215,-0.7585247755050659,1.5625132322311401
1472689190,2016/09/01-09:19:50,111,-6.6831536293029785,-1.8544375896453857,1.8209381103515625
1472689191,2016/09/01-09:19:51,111,-5.776273727416992,-0.3038884699344635,2.7732813358306885
1472689192,2016/09/01-09:19:52,111,-6.137589931488037,-3.2542388439178467,2.0506489276885986
1472689193,2016/09/01-09:19:53,112,-5.328815937042236,-0.8327022790908813,2.8283162117004395
1472689194,2016/09/01-09:19:54,113,-6.673582077026367,-2.699103832244873,2.1894328594207764
1472689195,2016/09/01-09:19:55,112,-7.855636119842529,-2.902493953704834,2.7493534088134766
1472689196,2016/09/01-09:19:56,111,-5.477170467376709,-2.0673987865448,1.5074783563613892
1472689197,2016/09/01-09:19:57,110,-6.723831653594971,-2.062613010406494,1.765903115272522
1472689198,2016/09/01-09:19:58,112,-5.91505765914917,1.0767701864242554,4.433900356292725
1472689199,2016/09/01-09:19:59,112,-5.891129493713379,-0.8566305041313171,0.009571290574967861
1472689200,2016/09/01-09:20:00,112,-1.3280165195465088,1.1676974296569824,2.2923240661621094
1472689201,2016/09/01-09:20:01,112,-10.746166229248047,-2.9766712188720703,-0.9308080077171326
1472689202,2016/09/01-09:20:02,112,-11.239087104797363,-2.038684844970703,-0.6197410225868225
1472689203,2016/09/01-09:20:03,113,-11.480762481689453,-4.208974838256836,2.2683956623077393
1472689204,2016/09/01-09:20:04,112,-13.543376922607422,-2.423929214477539,3.6562328338623047
1472689205,2016/09/01-09:20:05,113,-11.026127815246582,-1.3088740110397339,3.1585259437561035
1472689206,2016/09/01-09:20:06,112,-7.267002105712891,-1.6821542978286743,1.9525433778762817
1472689207,2016/09/01-09:20:07,114,-6.161518096923828,-0.5623133182525635,3.407379388809204
1472689208,2016/09/01-09:20:08,115,-7.099504470825195,-0.8422735333442688,4.182653903961182
1472689209,2016/09/01-09:20:09,116,-7.862814903259277,-0.9978070855140686,2.579463005065918
1472689210,2016/09/01-09:20:10,117,-5.776273727416992,-0.9786643981933594,2.6057839393615723
1472689211,2016/09/01-09:20:11,117,-6.068198204040527,-2.51007080078125,2.7493534088134766
1472689212,2016/09/01-09:20:12,118,-6.510870456695557,-1.574477195739746,1.6821542978286743
1472689213,2016/09/01-09:20:13,120,-7.6737823486328125,-1.9046868085861206,2.1415762901306152
1472689214,2016/09/01-09:20:14,119,-6.628118515014648,-2.4837498664855957,2.0243279933929443
1472689215,2016/09/01-09:20:15,118,-7.700103282928467,-2.392822742462158,1.8711872100830078
1472689216,2016/09/01-09:20:16,118,-8.554340362548828,-0.35892340540885925,2.2229323387145996
1472689217,2016/09/01-09:20:17,118,-6.120840072631836,-2.9934213161468506,2.9934213161468506
1472689218,2016/09/01-09:20:18,118,-6.80040168762207,-0.04546363279223442,2.263610363006592
1472689219,2016/09/01-09:20:19,117,-7.8317084312438965,0.09571290016174316,3.9146575927734375
1472689220,2016/09/01-09:20:20,119,-6.7932233810424805,-0.4785645008087158,3.862015962600708
1472689221,2016/09/01-09:20:21,119,-7.386643409729004,-2.2205395698547363,3.620340585708618
1472689222,2016/09/01-09:20:22,118,-8.489734649658203,-0.8805587291717529,4.759324073791504
1472689223,2016/09/01-09:20:23,117,-9.561718940734863,-1.856830358505249,3.649054527282715
1472689224,2016/09/01-09:20:24,118,-7.204789161682129,-1.7922240495681763,3.3475589752197266
1472689225,2016/09/01-09:20:25,118,-9.399007797241211,-2.139183282852173,3.8117666244506836
1472689226,2016/09/01-09:20:26,119,-10.368099212646484,-1.8855443000793457,2.1990041732788086
1472689227,2016/09/01-09:20:27,118,-12.780064582824707,-2.3617160320281982,3.31884503364563
1472689228,2016/09/01-09:20:28,117,-13.249059677124023,-2.376072883605957,3.2039895057678223
1472689229,2016/09/01-09:20:29,115,-15.414563179016113,-3.469593048095703,2.541177749633789
1472689230,2016/09/01-09:20:30,114,-13.488340377807617,-4.3142595291137695,2.337787628173828
1472689231,2016/09/01-09:20:31,114,-11.688939094543457,-3.6059837341308594,2.7110681533813477
1472689232,2016/09/01-09:20:32,116,-8.597411155700684,-1.8376877307891846,3.218346357345581
1472689233,2016/09/01-09:20:33,117,-8.980262756347656,-2.7397818565368652,1.6342979669570923
1472689234,2016/09/01-09:20:34,119,-9.774680137634277,-3.4672000408172607,2.287538528442383
1472689235,2016/09/01-09:20:35,119,-10.269994735717773,-3.8117666244506836,1.155733346939087
1472689236,2016/09/01-09:20:36,119,-9.820144653320312,-3.515056610107422,2.3330020904541016
1472689237,2016/09/01-09:20:37,119,-11.621939659118652,-2.933600425720215,2.557927370071411
1472689238,2016/09/01-09:20:38,118,-9.482755661010742,-2.1607186794281006,3.9457647800445557
1472689239,2016/09/01-09:20:39,119,-10.454241752624512,-3.6849470138549805,2.9144580364227295
1472689240,2016/09/01-09:20:40,119,-9.327221870422363,-0.5934200286865234,4.855037212371826
1472689241,2016/09/01-09:20:41,119,-8.74337387084961,-2.043470621109009,4.409972190856934
1472689242,2016/09/01-09:20:42,119,-12.507284164428711,-1.710868239402771,3.6634113788604736
1472689243,2016/09/01-09:20:43,120,-14.09133243560791,-2.5052852630615234,3.3308091163635254
1472689244,2016/09/01-09:20:44,121,-7.527820110321045,-1.1581261157989502,2.1583259105682373
1472689245,2016/09/01-09:20:45,121,-9.078369140625,-1.1437692642211914,3.225525140762329
1472689246,2016/09/01-09:20:46,121,-10.229316711425781,-2.2540390491485596,3.515056610107422
1472689247,2016/09/01-09:20:47,121,-18.02513313293457,-6.305087566375732,2.416750907897949
1472689248,2016/09/01-09:20:48,121,-12.576675415039062,-4.749752521514893,1.9070796966552734
1472689249,2016/09/01-09:20:49,121,-12.088539123535156,-2.337787628173828,3.1082763671875
1472689250,2016/09/01-09:20:50,121,-15.304492950439453,-2.0482561588287354,4.089334011077881
1472689251,2016/09/01-09:20:51,122,-11.650652885437012,-1.356730580329895,3.5030922889709473
1472689252,2016/09/01-09:20:52,123,-10.131211280822754,-0.6317051649093628,3.297309637069702
1472689253,2016/09/01-09:20:53,123,-9.994820594787598,-1.2801601886749268,4.59421968460083
1472689254,2016/09/01-09:20:54,123,-10.619346618652344,0.11246266961097717,3.328416109085083
1472689255,2016/09/01-09:20:55,123,-9.116654396057129,-1.155733346939087,4.139583110809326
1472689256,2016/09/01-09:20:56,124,-11.949756622314453,-2.785245418548584,1.5314064025878906
1472689257,2016/09/01-09:20:57,123,-12.531211853027344,-2.124826431274414,2.7732813358306885
1472689258,2016/09/01-09:20:58,122,-13.26820182800293,-3.1441688537597656,2.031506299972534
1472689259,2016/09/01-09:20:59,123,-6.7310099601745605,-15.493526458740234,4.642076015472412
1472689260,2016/09/01-09:21:00,123,9.729216575622559,-4.366901397705078,4.938785552978516
1472689261,2016/09/01-09:21:01,121,8.312665939331055,-7.798208713531494,4.000799655914307
1472689262,2016/09/01-09:21:02,120,8.824729919433594,-2.861815929412842,8.652446746826172
1472689263,2016/09/01-09:21:03,118,8.329416275024414,-1.1653046607971191,3.751945972442627
1472689264,2016/09/01-09:21:04,119,7.6737823486328125,-2.9599215984344482,5.252245903015137
1472689265,2016/09/01-09:21:05,120,8.276773452758789,-4.074976921081543,6.285945415496826
1472689266,2016/09/01-09:21:06,121,10.660024642944336,-4.584648132324219,5.723631858825684
1472689352,2016/09/01-09:22:32,112,-0.10289137810468674,2.715853452682495,8.891729354858398
1472689353,2016/09/01-09:22:33,112,3.263810157775879,-9.018548011779785,2.390429735183716
1472689354,2016/09/01-09:22:34,111,3.2135608196258545,-8.561518669128418,-0.7274181246757507
1472689355,2016/09/01-09:22:35,111,3.493520975112915,-9.028119087219238,0.5766702890396118
1472689356,2016/09/01-09:22:36,111,3.6442689895629883,-8.963513374328613,-0.04785645008087158
1472689357,2016/09/01-09:22:37,110,3.6155548095703125,-8.839086532592773,-1.8855443000793457
1472689358,2016/09/01-09:22:38,109,3.768695831298828,-9.18843936920166,-0.7202396392822266
1472689359,2016/09/01-09:22:39,109,3.5988054275512695,-9.025726318359375,-0.5288137793540955
1472689360,2016/09/01-09:22:40,108,3.617947816848755,-9.023333549499512,-0.9762716889381409
1472689361,2016/09/01-09:22:41,107,3.022134780883789,-8.69791030883789,-3.6466617584228516
1472689362,2016/09/01-09:22:42,106,3.854837417602539,-8.831908226013184,-0.27756744623184204
1472689363,2016/09/01-09:22:43,106,4.718646049499512,-8.283952713012695,0.7561319470405579
1472689364,2016/09/01-09:22:44,105,4.53200626373291,-8.468198776245117,1.5050854682922363
1472689365,2016/09/01-09:22:45,105,4.101297855377197,-8.891729354858398,1.3591231107711792
1472689366,2016/09/01-09:22:46,104,4.266402721405029,-8.623733520507812,1.4524433612823486
1472689367,2016/09/01-09:22:47,105,3.988835573196411,-8.769694328308105,0.7322037816047668
1472689368,2016/09/01-09:22:48,106,4.29750919342041,-8.784051895141602,0.8757730722427368
1472689369,2016/09/01-09:22:49,106,5.115854740142822,-8.417949676513672,-0.08853443711996078
1472689370,2016/09/01-09:22:50,106,5.252245903015137,-8.22413158416748,0.729810893535614
1472689372,2016/09/01-09:22:52,106,2.452643394470215,-9.42054271697998,-2.871387243270874
1472689373,2016/09/01-09:22:53,105,1.7252250909805298,-9.131011009216309,-1.4572290182113647
1472689374,2016/09/01-09:22:54,105,1.3519448041915894,-9.774680137634277,-1.8903299570083618
1472689375,2016/09/01-09:22:55,105,1.3280165195465088,-9.430113792419434,-1.7539390325546265
1472689376,2016/09/01-09:22:56,106,1.368694543838501,-9.743573188781738,-1.557727575302124
1472689377,2016/09/01-09:22:57,107,0.6891329884529114,-9.631111145019531,0.2632104754447937
1472689378,2016/09/01-09:22:58,107,0.8566305041313171,-9.755537986755371,-1.129412293434143
1472689379,2016/09/01-09:22:59,108,2.232503652572632,-7.582855224609375,-9.198010444641113
1472689380,2016/09/01-09:23:00,109,1.0480562448501587,-8.63330364227295,-4.1347975730896
1472689381,2016/09/01-09:23:01,109,1.6414762735366821,-8.286344528198242,-4.639683246612549
1472689382,2016/09/01-09:23:02,109,0.5814558863639832,-8.784051895141602,-2.964707374572754
1472689383,2016/09/01-09:23:03,108,1.447657585144043,-8.597411155700684,-2.3306093215942383
1472689384,2016/09/01-09:23:04,108,-0.02153540588915348,-8.738588333129883,-1.6151552200317383
1472689385,2016/09/01-09:23:05,107,0.4331009089946747,-9.724431037902832,-0.973878800868988
1472689386,2016/09/01-09:23:06,107,1.4620146751403809,-8.815157890319824,-2.4646072387695312
1472689387,2016/09/01-09:23:07,105,1.6271194219589233,-8.721837997436523,-2.0267207622528076
1472689388,2016/09/01-09:23:08,104,0.9044869542121887,-10.023534774780273,-1.7754744291305542
1472689389,2016/09/01-09:23:09,102,1.0839486122131348,-9.339186668395996,-2.5148565769195557
1472689390,2016/09/01-09:23:10,102,0.15553347766399384,-10.090532302856445,-2.1104695796966553
1472689391,2016/09/01-09:23:11,101,-0.11006984114646912,-8.796016693115234,-4.924428939819336
1472689392,2016/09/01-09:23:12,100,2.895315170288086,-8.415557861328125,0.6436693072319031
1472689393,2016/09/01-09:23:13,99,4.206582069396973,-8.779266357421875,0.3206382095813751
1472689394,2016/09/01-09:23:14,98,3.6538403034210205,-8.740981101989746,-1.0719845294952393
1472689395,2016/09/01-09:23:15,99,2.0745770931243896,-9.456435203552246,0.6412764191627502
1472689396,2016/09/01-09:23:16,101,2.311466693878174,-9.109475135803223,0.6747759580612183
1472689397,2016/09/01-09:23:17,101,4.53200626373291,-9.06879711151123,-0.605384111404419
1472689398,2016/09/01-09:23:18,102,1.56969153881073,-11.964113235473633,-2.1822540760040283
1472689399,2016/09/01-09:23:19,102,3.6083762645721436,-8.439485549926758,-3.1178479194641113
1472689400,2016/09/01-09:23:20,101,3.184847116470337,-8.733802795410156,-2.620140790939331
1472689401,2016/09/01-09:23:21,102,2.995814085006714,-8.915657043457031,-1.998006820678711
1472689402,2016/09/01-09:23:22,103,2.964707374572754,-8.968299865722656,-1.6031911373138428
1472689403,2016/09/01-09:23:23,103,3.4911282062530518,-8.547162055969238,-1.057627558708191
1472689404,2016/09/01-09:23:24,103,4.677968502044678,-7.860422611236572,-1.3112668991088867
